post_id,platform,content_type,topic,language,region,Post_date,post_hour,sentiment_score,views,likes,comments,shares,engagement_rate,viral
1615,LinkedIn,image,Education,UR,IN,2025-10-13,05,0.43,21105,1369,526,210,0.0999,Yes
1616,LinkedIn,poll,Entertainment,EN,FR,2025-02-23,23,0.55,49500,1212,466,186,0.0377,No
1617,LinkedIn,poll,Sports,PT,AU,2025-03-06,09,0.08,25999,1997,768,307,0.1182,Yes
1618,LinkedIn,article,Fashion,FR,UK,2025-09-12,09,0.88,42507,3919,1507,603,0.1419,Yes
1619,LinkedIn,image,Travel,ES,MX,2025-10-10,01,0.95,18519,1173,451,180,0.0975,Yes
1620,LinkedIn,poll,Travel,ES,UK,2025-04-08,09,1,43108,812,312,125,0.029,No
1621,LinkedIn,video,Fashion,PT,US,2025-07-14,09,0.24,18268,828,318,127,0.0698,No
1622,LinkedIn,carousel,Food,DE,US,2025-10-24,09,0.46,26488,1036,398,159,0.0602,No
1623,LinkedIn,image,Health,ES,BR,2025-09-21,15,0.43,43411,1044,401,160,0.037,No
1624,LinkedIn,video,Food,EN,IN,2025-02-20,06,0.67,6219,462,178,71,0.1145,Yes
1625,LinkedIn,poll,Technology,FR,AU,2025-01-09,09,0.5,48071,2765,1063,425,0.0885,Yes
1626,LinkedIn,image,Entertainment,HI,UK,2025-08-24,23,0.93,49196,2489,957,383,0.0779,No
1627,LinkedIn,video,Technology,DE,BR,2025-03-06,12,0.8,39862,3504,1348,539,0.1353,Yes
1628,LinkedIn,image,Fashion,ES,MX,2025-09-27,22,0.62,3735,183,70,28,0.0755,No
1629,LinkedIn,poll,Fashion,DE,FR,2025-10-02,21,0.73,32433,3015,1159,463,0.1431,Yes
1630,LinkedIn,image,Food,DE,CA,2025-09-01,09,0.5,33961,2284,878,351,0.1035,Yes
1631,LinkedIn,carousel,Lifestyle,JA,UK,2025-02-14,02,0.47,43723,1030,396,158,0.0363,No
1632,LinkedIn,poll,Food,JA,FR,2025-05-12,14,0.47,27430,1302,501,200,0.0731,No
1633,LinkedIn,poll,Health,FR,US,2025-01-26,10,0.84,38722,2128,818,327,0.0846,Yes
1634,LinkedIn,video,Sports,UR,MX,2025-03-06,10,0.82,6427,522,201,80,0.1252,Yes
1635,LinkedIn,poll,Technology,UR,US,2025-04-15,14,0.55,35536,1612,620,248,0.0698,No
1636,LinkedIn,carousel,Entertainment,DE,DE,2025-05-14,09,0.48,9915,182,70,28,0.0284,No
1637,LinkedIn,image,Business,PT,UK,2025-11-16,09,0.78,45748,1296,498,199,0.0436,No
1638,LinkedIn,poll,Education,EN,MX,2025-02-13,11,0.59,10093,222,85,34,0.0341,No
1639,LinkedIn,video,Health,ES,FR,2025-05-14,14,0.77,2466,203,78,31,0.1269,Yes
1640,LinkedIn,image,Entertainment,HI,CA,2025-09-16,15,0.88,40584,3270,1257,503,0.124,Yes
1641,LinkedIn,image,Business,HI,FR,2025-05-22,05,0.66,25853,1972,758,303,0.1174,Yes
1642,LinkedIn,poll,Technology,JA,US,2025-07-05,14,0.92,37941,1179,453,181,0.0478,No
1643,LinkedIn,video,Technology,UR,CA,2025-01-28,10,0.68,4339,293,112,45,0.104,Yes
1644,LinkedIn,article,Entertainment,DE,UK,2025-08-25,10,0.48,24094,2046,787,314,0.1307,Yes
1645,LinkedIn,carousel,Fashion,DE,FR,2025-05-11,14,-0.01,15024,797,306,122,0.0817,Yes
1646,LinkedIn,image,Sports,FR,MX,2025-10-02,14,0.22,32849,2154,828,331,0.1009,Yes
1647,LinkedIn,image,Travel,DE,AU,2025-02-20,12,0.84,42817,1748,672,269,0.0628,No
1648,LinkedIn,article,Lifestyle,EN,JP,2025-02-22,15,0.2,46451,1425,548,219,0.0472,No
1649,LinkedIn,image,Entertainment,DE,DE,2025-10-20,09,0.68,13514,854,328,131,0.0973,Yes
1650,LinkedIn,carousel,Entertainment,EN,IN,2025-08-24,09,0.27,31147,1690,650,260,0.0835,Yes
1651,LinkedIn,image,Food,EN,JP,2025-10-06,10,0.88,38899,3229,1242,496,0.1277,Yes
1652,LinkedIn,video,Fashion,PT,JP,2025-07-25,11,0.43,9394,229,88,35,0.0376,No
1653,LinkedIn,poll,Business,UR,IN,2025-04-20,14,0.76,21308,620,238,95,0.0448,No
1654,LinkedIn,image,Food,FR,FR,2025-07-27,07,0.41,47110,3327,1279,511,0.1087,Yes
1655,LinkedIn,article,Technology,JA,BR,2025-07-06,13,0.99,28202,1039,399,159,0.0567,No
1656,LinkedIn,carousel,Food,UR,IN,2025-03-14,16,-0.12,18291,947,364,145,0.0797,No
1657,LinkedIn,video,Education,ES,FR,2025-02-12,18,-0.32,30589,2091,804,321,0.1052,Yes
1658,LinkedIn,image,Health,DE,BR,2025-04-03,14,0.14,44629,3173,1220,488,0.1094,Yes
1659,LinkedIn,image,Entertainment,FR,FR,2025-08-19,09,0.53,48335,2289,880,352,0.0729,No
1660,LinkedIn,image,Entertainment,UR,JP,2025-02-11,10,0.55,18495,1645,632,253,0.1369,Yes
1661,LinkedIn,article,Entertainment,ES,JP,2025-03-28,15,-0.58,32647,430,165,66,0.0203,No
1662,LinkedIn,poll,Technology,PT,JP,2025-08-11,10,0.79,46157,3853,1482,592,0.1284,Yes
1663,LinkedIn,carousel,Sports,HI,JP,2025-03-17,15,0.9,11606,562,216,86,0.0746,No
1664,LinkedIn,image,Education,PT,UK,2025-11-11,14,0.95,38298,745,286,114,0.03,No
1665,LinkedIn,poll,Travel,EN,BR,2025-06-02,09,0.46,27024,2385,917,367,0.1358,Yes
1666,LinkedIn,video,Food,PT,JP,2025-01-06,10,-0.34,23343,1570,604,241,0.1035,Yes
1667,LinkedIn,carousel,Technology,ES,MX,2025-02-27,09,-0.02,16125,995,383,153,0.095,Yes
1668,LinkedIn,image,Business,HI,US,2025-07-29,10,-0.66,15265,772,297,118,0.0779,No
1669,LinkedIn,image,Entertainment,EN,MX,2025-02-11,09,-0.7,40511,1359,523,209,0.0516,No
1670,LinkedIn,carousel,Travel,HI,JP,2025-12-25,09,-0.37,1315,39,15,6,0.0471,No
1671,LinkedIn,carousel,Lifestyle,FR,AU,2025-10-30,10,0.02,4974,67,26,10,0.0211,No
1672,LinkedIn,image,Business,UR,DE,2025-12-02,18,0.54,18314,1079,415,166,0.0907,Yes
1673,LinkedIn,carousel,Travel,DE,JP,2025-05-16,10,0.23,39446,1379,530,212,0.0538,No
1674,LinkedIn,carousel,Business,HI,AU,2025-02-17,12,0.91,24585,2069,796,318,0.1295,Yes
1675,LinkedIn,image,Travel,PT,IN,2025-02-23,15,0.49,38045,2808,1080,432,0.1136,Yes
1676,LinkedIn,video,Sports,PT,CA,2025-04-18,14,0.7,45910,2094,805,322,0.0702,No
1677,LinkedIn,image,Health,EN,FR,2025-07-14,23,0.04,41946,2669,1026,410,0.0979,Yes
1678,LinkedIn,carousel,Travel,JA,JP,2025-11-02,09,0.51,49852,3765,1448,579,0.1162,Yes
1679,LinkedIn,carousel,Entertainment,HI,US,2025-08-13,11,0.94,12005,487,187,75,0.0625,No
1680,LinkedIn,video,Business,FR,BR,2025-01-27,06,0.21,2804,200,77,30,0.11,Yes
1681,LinkedIn,carousel,Food,UR,BR,2025-12-15,12,0.1,6920,155,59,23,0.0347,No
1682,LinkedIn,image,Business,JA,US,2025-01-17,08,0.75,35097,2747,1056,422,0.1205,Yes
1683,LinkedIn,image,Sports,DE,DE,2025-06-09,16,0.88,32435,2017,776,310,0.0957,Yes
1684,LinkedIn,carousel,Fashion,JA,AU,2025-07-23,10,-0.97,7096,268,103,41,0.0582,No
1685,LinkedIn,image,Fashion,PT,FR,2025-04-17,18,0.15,17488,1189,457,183,0.1047,Yes
1686,LinkedIn,image,Food,DE,FR,2025-03-30,09,0.52,12976,722,278,111,0.0858,Yes
1687,LinkedIn,poll,Technology,JA,US,2025-01-10,09,0.84,43997,3408,1311,524,0.1192,Yes
1688,LinkedIn,article,Travel,DE,UK,2025-07-07,02,-0.07,28200,594,228,91,0.0325,No
1689,LinkedIn,carousel,Education,EN,IN,2025-07-02,15,0.95,23390,961,369,147,0.0633,No
1690,LinkedIn,poll,Business,FR,US,2025-10-21,16,0.79,28934,579,222,89,0.0308,No
1691,LinkedIn,article,Lifestyle,DE,JP,2025-11-01,10,0.46,42567,2078,799,319,0.0751,No
1692,LinkedIn,article,Education,EN,IN,2025-10-17,15,0.48,8809,686,264,105,0.1199,Yes
1693,LinkedIn,video,Fashion,DE,MX,2025-05-02,10,0.09,34129,823,316,126,0.0371,No
1694,LinkedIn,article,Education,DE,DE,2025-03-05,10,0.03,46612,3237,1245,498,0.1069,Yes
1695,LinkedIn,image,Sports,UR,AU,2025-08-28,18,0.51,43803,2544,978,391,0.0894,Yes
1696,LinkedIn,carousel,Travel,FR,FR,2025-12-29,15,0.11,31306,1510,581,232,0.0743,No
1697,LinkedIn,video,Food,PT,DE,2025-09-01,15,-0.09,35992,1928,741,296,0.0824,Yes
1698,LinkedIn,image,Sports,UR,JP,2025-10-25,01,0.69,32318,1559,599,239,0.0743,No
1699,LinkedIn,image,Sports,PT,FR,2025-12-22,22,-0.8,40295,857,329,131,0.0328,No
1700,LinkedIn,poll,Entertainment,UR,US,2025-02-21,04,0.51,21364,1779,684,273,0.1281,Yes
1701,LinkedIn,image,Travel,DE,FR,2025-10-20,00,-0.28,15249,1069,411,164,0.108,Yes
1702,LinkedIn,poll,Fashion,UR,JP,2025-06-06,10,0.2,6401,521,200,80,0.1254,Yes
1703,LinkedIn,video,Food,EN,MX,2025-03-27,10,-0.13,37881,510,196,78,0.0207,No
1704,LinkedIn,article,Technology,PT,UK,2025-08-21,14,0.43,19621,540,208,83,0.0425,No
1705,LinkedIn,video,Entertainment,PT,CA,2025-09-10,09,0.54,38654,1752,674,269,0.0697,No
1706,LinkedIn,article,Lifestyle,DE,BR,2025-12-10,10,0.55,34485,779,299,119,0.0348,No
1707,LinkedIn,video,Business,EN,JP,2025-04-30,10,0.51,20209,1450,558,223,0.1105,Yes
1708,LinkedIn,image,Technology,DE,BR,2025-08-23,10,0.55,9655,384,148,59,0.0614,No
1709,LinkedIn,article,Travel,HI,DE,2025-07-02,15,-0.65,5666,82,31,12,0.0224,No
1710,LinkedIn,poll,Sports,DE,DE,2025-02-14,10,0.91,49022,4760,1831,732,0.1494,Yes
1711,LinkedIn,image,Technology,DE,BR,2025-12-19,14,0.97,26711,1417,545,218,0.0816,Yes
1712,LinkedIn,video,Sports,ES,UK,2025-07-29,15,0.48,1050,51,19,7,0.0753,No
1713,LinkedIn,article,Education,EN,UK,2025-03-20,15,0.81,46398,4364,1678,671,0.1447,Yes
1714,LinkedIn,article,Fashion,EN,CA,2025-01-20,09,0.71,33822,2018,776,310,0.0919,Yes
1715,LinkedIn,poll,Food,FR,US,2025-05-24,12,0.89,24148,2252,866,346,0.1435,Yes
1716,LinkedIn,poll,Technology,DE,US,2025-12-05,14,0.49,32999,876,337,134,0.0409,No
1717,LinkedIn,article,Fashion,HI,UK,2025-08-18,10,0.16,2886,227,87,35,0.1215,Yes
1718,LinkedIn,video,Technology,PT,CA,2025-08-16,16,-0.45,14396,494,190,76,0.0529,No
1719,LinkedIn,article,Lifestyle,PT,JP,2025-05-15,15,0.25,6505,284,109,43,0.0672,No
1720,LinkedIn,image,Health,EN,DE,2025-12-09,11,0.78,29763,977,376,150,0.0505,No
1721,LinkedIn,video,Technology,EN,MX,2025-06-28,14,-0.19,14111,258,99,39,0.0282,No
1722,LinkedIn,carousel,Fashion,JA,IN,2025-10-31,13,0.8,10076,936,360,144,0.1431,Yes
1723,LinkedIn,image,Education,DE,US,2025-12-03,14,0.7,42359,2192,843,337,0.0796,No
1724,LinkedIn,poll,Fashion,JA,MX,2025-06-08,15,0.42,6208,222,85,34,0.0553,No
1725,LinkedIn,image,Sports,UR,CA,2025-04-26,15,-0.63,26394,490,188,75,0.0286,No
1726,LinkedIn,poll,Travel,FR,DE,2025-02-21,15,0.5,17371,308,118,47,0.0273,No
1727,LinkedIn,video,Lifestyle,EN,DE,2025-07-15,14,0.71,49272,945,363,145,0.0295,No
1728,LinkedIn,image,Entertainment,ES,AU,2025-01-07,15,-0.09,9328,405,156,62,0.0669,No
1729,LinkedIn,poll,Lifestyle,UR,JP,2025-11-22,18,0.77,37153,3003,1155,462,0.1244,Yes
1730,LinkedIn,image,Lifestyle,UR,MX,2025-01-08,14,-0.08,31244,861,331,132,0.0424,No
1731,LinkedIn,article,Lifestyle,DE,US,2025-04-26,03,0.1,17288,1006,387,154,0.0896,Yes
1732,LinkedIn,carousel,Technology,PT,IN,2025-01-13,09,-0.39,10372,647,249,99,0.0961,Yes
1733,LinkedIn,carousel,Health,FR,UK,2025-02-02,07,0.91,37855,2610,1004,401,0.1061,Yes
1734,LinkedIn,image,Technology,DE,IN,2025-12-24,05,0.67,33920,1485,571,228,0.0674,No
1735,LinkedIn,article,Food,UR,US,2025-07-17,14,0.89,24179,1916,737,294,0.122,Yes
1736,LinkedIn,carousel,Lifestyle,DE,JP,2025-03-06,04,0.53,30473,1068,411,164,0.054,No
1737,LinkedIn,poll,Food,JA,US,2025-11-06,07,-0.94,26251,265,102,40,0.0156,No
1738,LinkedIn,video,Health,JA,DE,2025-04-30,22,0.81,3372,76,29,11,0.035,No
1739,LinkedIn,poll,Food,PT,DE,2025-06-01,09,0.57,20044,1755,675,270,0.1347,Yes
1740,LinkedIn,carousel,Travel,UR,AU,2025-07-13,20,0.79,27560,2233,859,343,0.1247,Yes
1741,LinkedIn,article,Technology,JA,JP,2025-01-03,14,0.89,3423,181,69,27,0.0816,Yes
1742,LinkedIn,article,Entertainment,HI,JP,2025-02-24,15,0.45,24374,960,369,147,0.0606,No
1743,LinkedIn,poll,Health,JA,UK,2025-04-27,14,0.81,14835,1110,427,170,0.1152,Yes
1744,LinkedIn,image,Business,EN,US,2025-06-09,18,-0.45,43440,2518,968,387,0.0892,Yes
1745,LinkedIn,video,Entertainment,JA,BR,2025-10-18,13,-0.82,49906,2474,951,380,0.0763,No
1746,LinkedIn,image,Fashion,PT,DE,2025-12-05,10,0.52,9150,752,289,115,0.1265,Yes
1747,LinkedIn,carousel,Food,PT,JP,2025-01-18,14,0.83,26466,722,277,111,0.042,No
1748,LinkedIn,article,Health,FR,DE,2025-05-15,15,0.78,22473,1010,388,155,0.0692,No
1749,LinkedIn,article,Business,FR,UK,2025-12-05,09,0.91,4588,200,77,30,0.0674,No
1750,LinkedIn,poll,Sports,PT,US,2025-01-04,09,0.03,37821,1135,436,174,0.0462,No
1751,LinkedIn,image,Food,HI,MX,2025-02-14,00,0.63,38549,2456,944,377,0.098,Yes
1752,LinkedIn,poll,Health,JA,MX,2025-04-11,06,-0.78,28046,1474,567,226,0.0809,Yes
1753,LinkedIn,image,Education,PT,IN,2025-11-07,09,0.06,27059,1829,703,281,0.104,Yes
1754,LinkedIn,article,Travel,PT,IN,2025-11-23,22,0.47,42142,1988,764,305,0.0726,No
1755,LinkedIn,video,Health,FR,DE,2025-11-17,02,0.13,47728,2486,956,382,0.0802,Yes
1756,LinkedIn,video,Sports,DE,MX,2025-10-01,15,0.75,40650,3384,1301,520,0.1281,Yes
1757,LinkedIn,poll,Education,ES,MX,2025-06-10,15,0.16,29508,1421,546,218,0.0741,No
1758,LinkedIn,article,Entertainment,UR,BR,2025-04-24,14,0.61,45224,2990,1150,460,0.1017,Yes
1759,LinkedIn,article,Health,ES,JP,2025-09-29,09,-0.14,31668,726,279,111,0.0353,No
1760,LinkedIn,carousel,Sports,PT,FR,2025-01-12,10,0.79,39629,2445,940,376,0.095,Yes
1761,LinkedIn,carousel,Travel,FR,JP,2025-10-20,14,-0.07,6592,114,44,17,0.0268,No
1762,LinkedIn,carousel,Business,PT,JP,2025-01-07,15,0.73,48859,4065,1563,625,0.128,Yes
1763,LinkedIn,video,Business,EN,US,2025-10-06,15,0.53,12225,919,353,141,0.1158,Yes
1764,LinkedIn,article,Travel,FR,IN,2025-03-29,07,0.48,5197,315,121,48,0.0935,Yes
1765,LinkedIn,article,Fashion,UR,MX,2025-10-06,09,0.77,48884,2061,793,317,0.0649,No
1766,LinkedIn,image,Entertainment,EN,US,2025-07-06,01,0.5,46225,855,329,131,0.0285,No
1767,LinkedIn,video,Health,EN,JP,2025-03-10,14,0.93,42926,1693,651,260,0.0607,No
1768,LinkedIn,carousel,Education,FR,CA,2025-02-28,18,0.9,28936,1939,746,298,0.1032,Yes
1769,LinkedIn,poll,Travel,UR,US,2025-05-08,09,0.56,31428,486,187,74,0.0239,No
1770,LinkedIn,poll,Lifestyle,UR,DE,2025-10-10,14,0.97,46435,1441,554,221,0.0478,No
1771,LinkedIn,article,Food,ES,UK,2025-02-19,09,0.99,28243,711,273,109,0.0387,No
1772,LinkedIn,video,Entertainment,DE,MX,2025-12-29,10,0.78,16401,722,278,111,0.0679,No
1773,LinkedIn,image,Technology,UR,JP,2025-07-27,14,-0.3,22274,683,263,105,0.0473,No
1774,LinkedIn,carousel,Sports,JA,JP,2025-12-27,10,-0.98,24510,1127,433,173,0.0708,No
1775,LinkedIn,poll,Fashion,EN,CA,2025-08-30,15,-0.31,44302,2431,935,374,0.0844,Yes
1776,LinkedIn,poll,Sports,EN,DE,2025-06-30,15,0.29,36930,1105,425,170,0.046,No
1777,LinkedIn,image,Education,JA,FR,2025-03-15,14,-0.96,8145,406,156,62,0.0768,No
1778,LinkedIn,video,Sports,HI,BR,2025-04-14,15,0.78,34830,2197,845,338,0.0971,Yes
1779,LinkedIn,video,Technology,JA,UK,2025-07-19,23,0.92,39954,1082,416,166,0.0417,No
1780,LinkedIn,article,Education,PT,US,2025-04-23,15,0.46,17921,1293,497,199,0.1111,Yes
1781,LinkedIn,poll,Travel,PT,BR,2025-01-27,18,0.77,41089,3450,1327,530,0.1292,Yes
1782,LinkedIn,image,Lifestyle,DE,JP,2025-12-17,21,0.9,49746,2570,988,395,0.0795,No
1783,LinkedIn,carousel,Education,UR,BR,2025-06-02,11,-0.54,42069,1917,737,295,0.0701,No
1784,LinkedIn,poll,Technology,JA,CA,2025-12-27,13,0.99,37186,852,328,131,0.0353,No
1785,LinkedIn,carousel,Fashion,UR,BR,2025-06-06,15,0.03,26423,508,195,78,0.0297,No
1786,LinkedIn,video,Education,EN,US,2025-09-09,10,-0.04,1894,52,20,8,0.0431,No
1787,LinkedIn,video,Health,DE,MX,2025-10-11,09,0.68,21549,1508,580,232,0.1077,Yes
1788,LinkedIn,image,Entertainment,UR,CA,2025-08-19,09,0.65,41132,1691,650,260,0.0633,No
1789,LinkedIn,article,Food,FR,DE,2025-06-10,15,0.44,28400,2453,943,377,0.1329,Yes
1790,LinkedIn,image,Education,UR,JP,2025-07-20,10,0.85,1935,164,63,25,0.1309,Yes
1791,LinkedIn,image,Technology,JA,FR,2025-02-22,05,0.82,17274,1218,468,187,0.1086,Yes
1792,LinkedIn,image,Education,DE,DE,2025-06-24,09,0.69,36319,2295,883,353,0.0972,Yes
1793,LinkedIn,image,Business,FR,MX,2025-09-07,10,0.89,27234,1716,660,264,0.097,Yes
1794,LinkedIn,video,Health,EN,MX,2025-12-18,09,-0.18,43160,3021,1162,464,0.1077,Yes
1795,LinkedIn,carousel,Technology,HI,DE,2025-12-14,09,0.69,11721,1022,393,157,0.1343,Yes
1796,LinkedIn,carousel,Sports,HI,AU,2025-11-29,10,0.63,43519,2722,1047,418,0.0962,Yes
1797,LinkedIn,article,Technology,DE,BR,2025-01-13,10,0.67,19332,575,221,88,0.0459,No
1798,LinkedIn,article,Education,UR,CA,2025-10-14,15,0.71,46462,3469,1334,533,0.1149,Yes
1799,LinkedIn,article,Entertainment,ES,FR,2025-10-23,14,0.91,28325,2386,918,367,0.1297,Yes
1800,LinkedIn,article,Health,UR,JP,2025-03-21,08,0.82,31754,1786,687,274,0.0866,Yes
1801,LinkedIn,poll,Lifestyle,EN,JP,2025-01-02,22,0.94,34682,2022,778,311,0.0898,Yes
1802,LinkedIn,carousel,Sports,UR,MX,2025-07-24,10,0.66,1085,45,17,7,0.0649,No
1803,LinkedIn,carousel,Entertainment,PT,US,2025-06-21,15,0.98,27307,1327,510,204,0.0748,No
1804,LinkedIn,carousel,Food,DE,IN,2025-03-15,10,-0.39,18698,303,116,46,0.025,No
1805,LinkedIn,carousel,Technology,HI,CA,2025-11-06,14,-0.15,12177,180,69,27,0.0229,No
1806,LinkedIn,carousel,Entertainment,EN,JP,2025-05-27,10,0.8,22464,2126,817,327,0.1456,Yes
1807,LinkedIn,article,Technology,EN,US,2025-12-13,09,0.57,32034,885,340,136,0.0426,No
1808,LinkedIn,video,Food,ES,US,2025-02-11,10,0.92,28673,1239,476,190,0.0665,No
1809,LinkedIn,carousel,Lifestyle,UR,MX,2025-06-27,14,0.61,48107,1521,585,234,0.0486,No
1810,LinkedIn,image,Technology,DE,IN,2025-04-07,10,0.25,1314,94,36,14,0.1115,Yes
1811,LinkedIn,image,Education,JA,IN,2025-08-23,09,0.42,4821,144,55,22,0.0463,No
1812,LinkedIn,image,Fashion,PT,MX,2025-05-26,21,0.56,16957,665,256,102,0.0604,No
1813,LinkedIn,carousel,Food,HI,IN,2025-03-01,09,0.1,44798,3585,1379,551,0.1231,Yes
1814,LinkedIn,image,Food,FR,MX,2025-02-09,15,0.91,1544,137,52,21,0.1372,Yes
1815,LinkedIn,article,Sports,ES,FR,2025-05-16,15,0.5,38646,2070,796,318,0.0825,Yes
1816,LinkedIn,carousel,Fashion,HI,CA,2025-03-14,09,0.58,39264,1341,516,206,0.0526,No
1817,LinkedIn,carousel,Entertainment,JA,AU,2025-05-10,05,-0.03,10440,551,212,84,0.0814,Yes
1818,LinkedIn,video,Health,JA,FR,2025-11-14,16,0.71,30616,2313,889,355,0.1163,Yes
1819,LinkedIn,article,Business,UR,US,2025-03-01,04,0.67,44482,4135,1590,636,0.143,Yes
1820,LinkedIn,poll,Business,UR,FR,2025-05-08,09,0.87,23903,1188,457,182,0.0766,No
1821,LinkedIn,article,Education,PT,AU,2025-07-25,10,0.77,34977,644,247,99,0.0283,No
1822,LinkedIn,image,Business,HI,FR,2025-01-18,10,-0.84,43635,1942,747,298,0.0685,No
1823,LinkedIn,carousel,Entertainment,PT,MX,2025-05-26,14,0.53,46778,755,290,116,0.0248,No
1824,LinkedIn,poll,Sports,JA,AU,2025-01-25,13,0.66,47442,3817,1468,587,0.1238,Yes
1825,LinkedIn,article,Fashion,EN,MX,2025-11-18,21,0.42,21715,1643,632,252,0.1164,Yes
1826,LinkedIn,poll,Lifestyle,PT,CA,2025-11-07,14,0.55,44899,1428,549,219,0.049,No
1827,LinkedIn,video,Food,JA,IN,2025-03-27,10,-0.33,36726,1266,487,194,0.0531,No
1828,LinkedIn,carousel,Fashion,DE,MX,2025-08-30,15,1,32661,1790,688,275,0.0843,Yes
1829,LinkedIn,video,Lifestyle,JA,IN,2025-01-04,10,-0.11,43622,902,347,138,0.0318,No
1830,LinkedIn,carousel,Travel,EN,US,2025-05-11,14,0.78,9294,275,106,42,0.0457,No
1831,LinkedIn,image,Travel,EN,UK,2025-12-30,14,0.84,46898,3373,1297,519,0.1107,Yes
1832,LinkedIn,poll,Travel,JA,US,2025-05-31,15,0.03,35579,1378,530,212,0.0596,No
1833,LinkedIn,image,Health,EN,UK,2025-05-23,14,-0.85,36675,1424,548,219,0.0598,No
1834,LinkedIn,image,Fashion,JA,JP,2025-01-15,15,0.42,28038,459,176,70,0.0252,No
1835,LinkedIn,poll,Food,DE,BR,2025-01-31,09,0.83,34066,1932,743,297,0.0873,Yes
1836,LinkedIn,carousel,Sports,FR,BR,2025-07-02,09,0.57,13958,558,214,85,0.0616,No
1837,LinkedIn,carousel,Technology,ES,JP,2025-09-09,15,0.7,38247,1634,628,251,0.0657,No
1838,LinkedIn,poll,Education,DE,US,2025-06-25,10,0.93,19758,1802,693,277,0.1404,Yes
1839,LinkedIn,poll,Business,DE,MX,2025-12-20,14,-0.16,43605,1384,532,213,0.0489,No
1840,LinkedIn,article,Food,ES,IN,2025-06-03,11,0.13,32036,1796,691,276,0.0863,Yes
1841,LinkedIn,poll,Lifestyle,JA,BR,2025-01-14,10,-0.15,12044,700,269,107,0.0896,Yes
1842,LinkedIn,image,Lifestyle,EN,MX,2025-10-26,15,0.25,24704,1585,609,243,0.0987,Yes
1843,LinkedIn,video,Education,JA,CA,2025-06-12,09,0.13,11083,392,151,60,0.0545,No
1844,LinkedIn,carousel,Technology,HI,AU,2025-11-01,09,0.04,14246,388,149,59,0.0419,No
1845,LinkedIn,poll,Health,ES,JP,2025-08-07,09,0.86,41582,973,374,149,0.036,No
1846,LinkedIn,video,Fashion,HI,BR,2025-01-21,14,0.72,5602,344,132,53,0.0947,Yes
1847,LinkedIn,carousel,Lifestyle,DE,MX,2025-04-07,09,0.98,48648,4159,1599,639,0.1316,Yes
1848,LinkedIn,video,Entertainment,JA,MX,2025-04-30,20,-0.92,43938,863,332,132,0.0302,No
1849,LinkedIn,poll,Food,HI,CA,2025-02-28,15,-0.19,17319,501,192,77,0.0446,No
1850,LinkedIn,image,Food,DE,FR,2025-01-15,02,0.82,24468,1797,691,276,0.1131,Yes
1851,LinkedIn,carousel,Sports,FR,IN,2025-07-13,06,-0.55,6035,95,36,14,0.0245,No
1852,LinkedIn,article,Education,JA,US,2025-04-07,18,0.61,40815,1509,580,232,0.0569,No
1853,LinkedIn,poll,Health,PT,CA,2025-05-06,04,0.85,21858,1288,495,198,0.0907,Yes
1854,LinkedIn,article,Technology,JA,IN,2025-05-21,17,0.2,27622,1023,393,157,0.057,No
1855,LinkedIn,poll,Travel,UR,UK,2025-12-23,10,0.71,22300,1957,752,301,0.135,Yes
1856,LinkedIn,video,Education,DE,UK,2025-07-02,09,-0.17,35038,2295,882,353,0.1008,Yes
1857,LinkedIn,video,Health,JA,AU,2025-10-15,17,-0.52,3132,78,30,12,0.0387,No
1858,LinkedIn,video,Health,UR,JP,2025-07-06,15,0.54,6789,169,65,26,0.0384,No
1859,LinkedIn,carousel,Business,HI,JP,2025-06-20,10,0.46,18652,624,240,96,0.0516,No
1860,LinkedIn,article,Education,JA,MX,2025-10-06,14,0.63,3034,248,95,38,0.126,Yes
1861,LinkedIn,carousel,Entertainment,HI,AU,2025-11-08,09,-0.84,27098,923,355,142,0.0524,No
1862,LinkedIn,video,Health,UR,BR,2025-09-13,14,-0.02,27887,1779,684,273,0.0982,Yes
1863,LinkedIn,article,Technology,FR,US,2025-02-14,15,0.04,18501,1079,415,166,0.0898,Yes
1864,LinkedIn,article,Travel,FR,FR,2025-09-29,14,0.87,13692,514,197,79,0.0578,No
1865,LinkedIn,poll,Food,HI,FR,2025-12-16,11,0.2,2262,68,26,10,0.0467,No
1866,LinkedIn,poll,Lifestyle,UR,BR,2025-08-31,01,0.51,24291,828,318,127,0.0525,No
1867,LinkedIn,poll,Health,PT,CA,2025-06-18,09,0.4,1785,40,15,6,0.035,No
1868,LinkedIn,article,Travel,FR,UK,2025-06-06,14,0.16,37097,1080,415,166,0.0448,No
1869,LinkedIn,video,Health,UR,AU,2025-11-07,09,0.73,7779,200,77,30,0.0397,No
1870,LinkedIn,poll,Lifestyle,DE,JP,2025-07-27,23,0.45,19901,548,211,84,0.0424,No
1871,LinkedIn,video,Education,DE,MX,2025-10-05,10,0.43,10078,454,174,69,0.0694,No
1872,LinkedIn,image,Health,UR,JP,2025-12-31,09,-0.16,32958,1891,727,291,0.0883,Yes
1873,LinkedIn,article,Entertainment,PT,IN,2025-02-08,15,0.75,24805,1975,759,303,0.1225,Yes
1874,LinkedIn,video,Lifestyle,JA,BR,2025-12-10,14,0.98,33478,1853,713,285,0.0852,Yes
1875,LinkedIn,article,Travel,HI,MX,2025-06-24,14,0.5,11878,538,207,82,0.0697,No
